frame,x,y,confidence
66582,868,51,0.398907
66583,868,51,0.389326
66584,868,51,0.390890
66585,,,
66586,868,51,0.354449
66587,,,
66588,868,51,0.381616
66589,867,51,0.376768
66590,867,51,0.413768
66591,867,51,0.419935
66592,868,51,0.421611
66593,867,51,0.403957
66594,868,51,0.446409
66595,867,51,0.443981
66596,868,51,0.456420
66597,868,51,0.505708
66598,867,51,0.519449
66599,867,51,0.510160
66600,867,51,0.507257
66601,868,51,0.490120
66602,867,51,0.500296
66603,867,51,0.424139
66604,867,51,0.426934
66605,867,51,0.432097
66606,867,51,0.437593
66607,867,51,0.435889
66608,867,51,0.412282
66609,867,51,0.418393
66610,867,51,0.414115
66611,867,51,0.441792
66612,867,51,0.416176
66613,867,51,0.415237
66614,867,51,0.356299
66615,867,51,0.375662
66616,867,51,0.404750
66617,867,51,0.385535
66618,867,51,0.369390
66619,,,
66620,867,51,0.372942
66621,867,51,0.366775
66622,867,51,0.370566
66623,867,51,0.379407
66624,867,51,0.407539
66625,,,
66626,,,
66627,,,
66628,868,51,0.363599
66629,868,51,0.369440
66630,868,51,0.379012
66631,868,51,0.389451
66632,868,50,0.482971
66633,868,50,0.536620
66634,868,51,0.446656
66635,868,51,0.488502
66636,868,51,0.505568
66637,868,50,0.514871
66638,868,50,0.477653
66639,868,51,0.491765
66640,868,51,0.481380
66641,868,51,0.486417
66642,868,51,0.471782
66643,868,51,0.474155
66644,868,51,0.470882
66645,868,51,0.479691
66646,868,51,0.459932
66647,868,51,0.465846
66648,868,50,0.485441
66649,868,50,0.474464
66650,868,50,0.468726
66651,868,51,0.451653
66652,868,51,0.464277
66653,868,51,0.459864
66654,868,50,0.490521
66655,868,50,0.488095
66656,868,50,0.490812
66657,868,50,0.481903
66658,868,50,0.498125
66659,868,50,0.487072
66660,868,50,0.467156
66661,868,50,0.473152
66662,868,51,0.451896
66663,868,51,0.475037
66664,868,51,0.433141
66665,868,51,0.413208
66666,868,51,0.440021
66667,868,51,0.450496
66668,868,51,0.389544
66669,868,51,0.350320
66670,,,
66671,867,51,0.352359
66672,867,51,0.376648
66673,,,
66674,,,
66675,,,
66676,868,51,0.355041
66677,868,51,0.399297
66678,868,51,0.397514
66679,868,51,0.395131
66680,868,51,0.406606
66681,868,51,0.412390
66682,868,51,0.410814
66683,868,51,0.419845
66684,868,51,0.408671
66685,868,51,0.436530
66686,868,51,0.438327
66687,868,51,0.403516
66688,,,
66689,,,
66690,,,
66691,868,51,0.368636
66692,868,51,0.391436
66693,868,51,0.407159
66694,868,51,0.379998
66695,868,51,0.445131
66696,868,51,0.443070
66697,868,51,0.465385
66698,867,51,0.490366
66699,868,51,0.545635
66700,868,51,0.546223
66701,868,51,0.563198
66702,868,51,0.572327
66703,868,51,0.549417
66704,868,51,0.549325
66705,868,51,0.547525
66706,867,51,0.504823
66707,867,51,0.518154
66708,867,51,0.492065
66709,868,51,0.530710
66710,867,51,0.524255
66711,867,51,0.561962
66712,867,51,0.581904
66713,867,51,0.606644
66714,868,51,0.602455
66715,868,51,0.604136
66716,868,51,0.585065
66717,868,51,0.562889
66718,868,51,0.639982
66719,868,51,0.626039
66720,868,51,0.591986
66721,868,51,0.557106
66722,868,51,0.550580
66723,868,51,0.522340
66724,868,50,0.529922
66725,868,50,0.547880
66726,868,51,0.523089
66727,868,51,0.528305
66728,868,51,0.532438
66729,868,51,0.545154
66730,868,51,0.557190
66731,868,51,0.565200
66732,868,51,0.557484
66733,868,51,0.559291
66734,868,51,0.559010
66735,868,51,0.590517
66736,868,51,0.596360
66737,868,51,0.563299
66738,868,51,0.537984
66739,868,51,0.559163
66740,868,51,0.536054
66741,868,51,0.532271
66742,868,51,0.531955
66743,868,51,0.536520
66744,868,51,0.550270
66745,868,51,0.513360
66746,868,51,0.504890
66747,868,50,0.522689
66748,868,50,0.411320
66749,868,50,0.378340
66750,868,50,0.388567
66751,868,51,0.480902
66752,868,51,0.418422
66753,868,51,0.377891
66754,868,51,0.460579
66755,868,51,0.464584
66756,868,51,0.478262
66757,868,51,0.447798
66758,868,51,0.444058
66759,868,51,0.465847
66760,868,51,0.463979
66761,868,51,0.492783
66762,868,51,0.502731
66763,868,51,0.510514
66764,868,51,0.511076
66765,868,51,0.523861
66766,868,51,0.518276
66767,868,51,0.541065
66768,868,51,0.541942
66769,868,51,0.514592
66770,868,51,0.535511
66771,868,51,0.546117
66772,868,51,0.532844
66773,868,51,0.533730
66774,868,51,0.551362
66775,868,51,0.558714
66776,868,51,0.537463
66777,868,51,0.522192
66778,868,51,0.545395
66779,868,51,0.558513
66780,868,51,0.561569
66781,868,51,0.557395
66782,868,51,0.582685
66783,868,51,0.589953
66784,868,51,0.599361
66785,868,51,0.612395
66786,868,51,0.601250
66787,868,51,0.597297
66788,868,51,0.599759
66789,868,51,0.603372
66790,868,51,0.621511
66791,868,51,0.616545
66792,868,51,0.618012
66793,868,51,0.640993
66794,868,51,0.624910
66795,868,51,0.605597
66796,868,51,0.605083
66797,868,51,0.614728
66798,868,51,0.612535
66799,868,51,0.596259
66800,868,51,0.617431
66801,868,51,0.609070
66802,868,51,0.622264
66803,868,51,0.608440
66804,868,51,0.590307
66805,868,51,0.603979
66806,868,51,0.620414
66807,868,51,0.617565
66808,868,51,0.615340
66809,868,50,0.399890
66810,868,51,0.376397
66811,,,
66812,,,
66813,,,
66814,,,
66815,,,
66816,,,
66817,,,
66818,,,
66819,,,
66820,,,
66821,,,
66822,,,
66823,,,
66824,,,
66825,,,
66826,,,
66827,,,
66828,,,
66829,938,508,0.990562
66830,938,508,0.990977
66831,938,508,0.991100
66832,938,508,0.990418
66833,938,508,0.990352
66834,938,508,0.990178
66835,938,508,0.990402
66836,,,
66837,,,
66838,,,
66839,,,
66840,,,
66841,,,
66842,,,
66843,,,
66844,938,507,0.987873
66845,,,
66846,,,
66847,,,
66848,,,
66849,,,
66850,,,
66851,,,
66852,,,
66853,,,
66854,,,
66855,,,
66856,,,
66857,,,
66858,,,
66859,,,
66860,,,
66861,,,
66862,,,
66863,868,51,0.499330
66864,868,51,0.510121
66865,868,51,0.508317
66866,868,51,0.506436
66867,868,51,0.530773
66868,868,51,0.520905
66869,868,51,0.526445
66870,,,
66871,,,
66872,,,
66873,,,
66874,,,
66875,,,
66876,,,
66877,,,
66878,,,
66879,,,
66880,,,
66881,,,
66882,,,
66883,,,
66884,,,
66885,,,
66886,,,
66887,868,50,0.363177
66888,868,50,0.371095
66889,,,
66890,,,
66891,,,
66892,,,
66893,,,
66894,,,
66895,868,50,0.355803
66896,868,50,0.368925
66897,868,50,0.355940
66898,868,50,0.358381
66899,868,50,0.357230
66900,,,
66901,,,
66902,,,
66903,,,
66904,868,50,0.353641
66905,868,50,0.371325
66906,868,50,0.374882
66907,868,50,0.387936
66908,868,50,0.380679
66909,868,50,0.386988
66910,868,50,0.392781
66911,868,50,0.387478
66912,868,50,0.406166
66913,868,50,0.353564
66914,,,
66915,868,50,0.350800
66916,868,50,0.367650
66917,868,50,0.364078
66918,868,50,0.368044
66919,868,50,0.356769
66920,868,50,0.358108
66921,868,50,0.359792
66922,868,50,0.358805
66923,868,50,0.370585
66924,868,50,0.383926
66925,868,50,0.367013
66926,868,50,0.365149
66927,868,50,0.360951
66928,868,50,0.351170
66929,,,
66930,,,
66931,868,51,0.386778
66932,868,50,0.421841
66933,868,51,0.473459
66934,868,50,0.547637
66935,868,50,0.544262
66936,868,50,0.572968
66937,868,50,0.548686
66938,868,50,0.517038
66939,868,50,0.518921
66940,868,50,0.529402
66941,868,50,0.563282
66942,868,50,0.554315
66943,868,50,0.546789
66944,868,50,0.576003
66945,868,50,0.583390
66946,868,50,0.573824
66947,868,50,0.563632
66948,868,50,0.556099
66949,868,50,0.567707
66950,868,51,0.565209
66951,868,51,0.594482
66952,868,51,0.601941
66953,868,51,0.600336
66954,868,51,0.626022
66955,868,51,0.642263
66956,868,51,0.658715
66957,868,51,0.661201
66958,868,51,0.653039
66959,868,51,0.659103
66960,868,51,0.638282
66961,868,51,0.662107
66962,868,51,0.665378
66963,868,51,0.671644
66964,868,51,0.646403
66965,868,51,0.654628
66966,868,51,0.651704
66967,868,51,0.672850
66968,868,51,0.669561
66969,868,51,0.569249
66970,868,51,0.619325
66971,868,51,0.613025
66972,868,51,0.613085
66973,868,51,0.615998
66974,868,51,0.606836
66975,868,51,0.565505
66976,868,51,0.550555
66977,868,51,0.631098
66978,868,51,0.621539
66979,868,51,0.625626
66980,868,51,0.609028
66981,868,51,0.608326
66982,868,51,0.606921
66983,868,51,0.592801
66984,868,51,0.610031
66985,868,51,0.634013
66986,868,51,0.634012
66987,868,51,0.652931
66988,868,51,0.659451
66989,868,51,0.659464
66990,868,51,0.659983
66991,868,51,0.660848
66992,868,50,0.377395
66993,868,50,0.401892
66994,868,50,0.376783
66995,868,50,0.371527
66996,868,50,0.363258
66997,868,50,0.359532
66998,868,50,0.401137
66999,868,50,0.391710
67000,868,51,0.371271
67001,,,
67002,,,
67003,,,
67004,,,
67005,,,
67006,,,
67007,,,
67008,,,
67009,,,
67010,,,
67011,,,
67012,,,
67013,,,
67014,,,
67015,,,
67016,,,
67017,,,
67018,,,
67019,1249,564,0.996364
67020,1250,565,0.992703
67021,1251,565,0.993024
67022,,,
67023,1252,566,0.992749
67024,,,
67025,1254,566,0.996176
67026,1254,566,0.996596
67027,,,
67028,,,
67029,,,
67030,,,
67031,,,
67032,,,
67033,1258,572,0.985519
67034,,,
67035,,,
67036,,,
67037,,,
67038,,,
67039,,,
67040,,,
67041,,,
67042,,,
67043,,,
67044,,,
67045,,,
67046,,,
67047,,,
67048,,,
67049,,,
67050,,,
67051,,,
67052,868,51,0.499940
67053,868,50,0.487172
67054,,,
67055,,,
67056,868,50,0.355199
67057,868,50,0.405016
67058,868,50,0.454070
67059,868,50,0.427643
67060,868,50,0.438237
67061,868,50,0.446929
67062,868,50,0.479027
67063,868,51,0.479522
67064,868,50,0.472961
67065,868,51,0.483915
67066,868,51,0.484978
67067,868,51,0.473129
67068,868,51,0.441849
67069,868,51,0.450177
67070,868,51,0.450747
67071,868,50,0.399124
67072,868,51,0.374927
67073,868,51,0.390757
67074,868,51,0.397138
67075,868,51,0.380837
67076,868,51,0.390524
67077,868,51,0.395195
67078,868,51,0.385422
67079,868,51,0.378862
67080,868,51,0.442815
67081,868,51,0.430467
67082,868,51,0.435248
67083,868,51,0.454379
67084,868,51,0.459844
67085,868,51,0.467559
67086,868,51,0.458693
67087,868,51,0.466281
67088,868,51,0.461488
67089,868,51,0.486405
67090,868,51,0.482738
67091,868,51,0.465568
67092,868,51,0.459502
67093,868,50,0.437858
67094,868,50,0.423153
67095,868,50,0.427190
67096,868,50,0.436273
67097,868,50,0.425783
67098,868,50,0.411858
67099,868,51,0.437745
67100,868,51,0.434806
67101,868,51,0.448403
67102,868,51,0.440541
67103,868,51,0.475637
67104,868,51,0.513730
67105,868,51,0.522942
67106,868,51,0.540572
67107,868,51,0.564539
67108,868,51,0.561792
67109,868,51,0.548391
67110,868,51,0.559028
67111,868,51,0.562243
67112,868,50,0.545270
67113,868,50,0.563864
67114,868,50,0.574395
67115,868,51,0.470805
67116,868,51,0.435390
67117,868,51,0.453500
67118,868,51,0.448488
67119,868,51,0.412995
67120,868,51,0.361119
67121,,,
67122,868,51,0.362520
67123,868,51,0.369883
67124,868,51,0.358379
67125,868,51,0.350090
67126,868,51,0.351970
67127,868,51,0.357094
67128,868,51,0.352571
67129,,,
67130,,,
67131,,,
67132,,,
67133,,,
67134,,,
67135,,,
67136,,,
67137,,,
67138,,,
67139,,,
67140,,,
67141,,,
67142,,,
67143,868,51,0.375070
67144,868,51,0.371592
67145,868,51,0.449879
67146,868,51,0.485433
67147,868,51,0.492336
67148,868,51,0.482284
67149,868,51,0.512244
67150,868,51,0.491680
67151,868,51,0.515886
67152,868,51,0.497240
67153,868,51,0.504160
67154,868,51,0.475788
67155,868,51,0.475269
67156,868,51,0.473833
67157,868,51,0.441514
67158,868,51,0.488706
67159,868,51,0.493659
67160,868,51,0.453426
67161,868,51,0.418938
67162,868,51,0.424682
67163,868,51,0.433885
67164,868,51,0.447968
67165,868,51,0.450384
67166,868,51,0.434447
67167,868,51,0.406101
67168,868,51,0.408292
67169,868,51,0.411400
67170,868,51,0.417509
67171,868,51,0.407040
67172,868,51,0.405882
67173,868,51,0.403318
67174,868,51,0.393863
67175,868,51,0.444064
67176,,,
67177,,,
67178,,,
67179,,,
67180,868,50,0.384642
67181,,,
67182,,,
67183,868,50,0.374158
67184,868,50,0.414076
67185,868,50,0.431073
67186,868,50,0.475948
67187,868,50,0.483559
67188,868,51,0.512814
67189,868,51,0.512998
67190,868,51,0.510923
67191,868,51,0.493923
67192,868,51,0.505620
67193,868,51,0.519014
67194,868,51,0.572780
67195,868,50,0.577263
67196,868,51,0.602509
67197,868,50,0.578344
67198,868,50,0.592399
67199,868,51,0.568345
67200,868,51,0.566108
67201,868,51,0.554931
67202,868,51,0.562896
67203,868,51,0.537559
67204,868,51,0.521058
67205,868,51,0.515228
67206,868,50,0.556660
67207,868,50,0.546717
67208,868,50,0.457763
67209,868,50,0.445262
67210,868,50,0.462085
67211,868,50,0.398456
67212,868,50,0.365662
67213,868,51,0.355924
67214,868,50,0.370209
67215,868,50,0.361202
67216,868,50,0.370720
67217,868,50,0.373460
67218,868,50,0.371011
67219,868,50,0.382130
67220,868,50,0.376288
67221,868,50,0.366093
67222,868,50,0.382448
67223,868,50,0.385544
67224,868,50,0.421679
67225,868,50,0.415995
67226,868,50,0.421952
67227,868,50,0.418938
67228,868,50,0.408895
67229,868,50,0.391418
67230,868,50,0.391982
67231,868,50,0.423636
67232,868,50,0.437021
67233,868,50,0.432243
67234,868,50,0.456662
67235,868,50,0.452958
67236,868,50,0.465938
67237,868,50,0.358609
67238,,,
67239,,,
67240,,,
67241,,,
67242,,,
67243,868,50,0.394208
67244,868,50,0.456759
67245,868,50,0.446876
67246,868,50,0.407942
67247,868,50,0.420232
67248,868,50,0.427239
67249,868,50,0.421187
67250,868,50,0.426501
67251,868,50,0.442040
67252,868,50,0.448859
67253,868,50,0.433759
67254,868,50,0.423339
67255,868,51,0.446090
67256,868,51,0.465569
67257,868,50,0.485206
67258,868,51,0.501006
67259,868,51,0.506716
67260,868,51,0.491189
67261,868,51,0.515435
67262,868,51,0.496930
67263,868,51,0.493210
67264,868,51,0.491731
67265,868,51,0.515569
67266,868,51,0.518237
67267,868,51,0.516002
67268,868,51,0.520249
67269,868,51,0.562679
67270,868,51,0.549996
67271,868,51,0.551632
67272,868,51,0.570567
67273,868,51,0.558672
67274,868,51,0.686385
67275,868,51,0.674662
67276,868,51,0.690780
67277,868,51,0.676858
67278,868,51,0.686991
67279,868,51,0.698135
67280,868,51,0.708054
67281,868,51,0.715741
67282,868,51,0.712247
67283,868,51,0.711667
67284,868,51,0.717226
67285,868,51,0.719969
67286,868,51,0.716485
67287,868,51,0.686449
67288,868,51,0.683545
67289,868,51,0.681440
67290,868,51,0.685488
67291,868,51,0.673699
67292,868,51,0.667098
67293,868,51,0.664959
67294,868,51,0.671003
67295,868,51,0.630723
67296,868,51,0.686292
67297,868,51,0.680176
67298,868,51,0.529920
67299,868,51,0.531125
67300,868,51,0.556391
67301,868,51,0.590061
67302,868,51,0.604395
67303,868,51,0.615751
67304,868,51,0.636274
67305,868,51,0.640804
67306,868,51,0.662150
67307,868,51,0.676977
67308,868,51,0.660949
67309,868,51,0.690147
67310,868,51,0.683340
67311,868,51,0.718394
67312,868,51,0.724263
67313,868,51,0.711882
67314,868,51,0.706002
67315,868,51,0.704165
67316,868,51,0.691724
67317,868,51,0.697709
67318,868,51,0.707228
67319,868,51,0.580967
67320,868,51,0.616430
67321,868,51,0.625220
67322,868,51,0.564203
67323,868,51,0.557502
67324,868,51,0.534921
67325,868,51,0.564713
67326,868,51,0.580550
67327,868,51,0.577915
67328,868,51,0.572239
67329,868,51,0.585284
67330,868,51,0.532655
67331,868,51,0.522051
67332,868,51,0.515717
67333,868,51,0.485708
67334,868,51,0.472214
67335,868,51,0.471307
67336,868,51,0.469575
67337,868,51,0.498182
67338,868,51,0.514378
67339,868,51,0.512776
67340,868,51,0.549880
67341,868,51,0.536380
67342,868,51,0.551892
67343,868,51,0.552461
67344,868,51,0.551410
67345,868,51,0.534524
67346,868,51,0.555751
67347,868,51,0.523995
67348,868,51,0.534222
67349,868,51,0.578550
67350,868,51,0.604898
67351,868,51,0.585835
67352,868,51,0.594800
67353,868,51,0.575236
67354,868,51,0.585492
67355,868,51,0.522892
67356,868,51,0.528953
67357,868,51,0.554317
67358,868,51,0.553709
67359,868,51,0.676402
67360,868,51,0.622440
67361,868,51,0.691761
67362,868,51,0.673607
67363,868,51,0.730340
67364,868,51,0.715625
67365,868,51,0.713337
67366,868,51,0.696824
67367,868,51,0.683316
67368,868,51,0.653784
67369,868,51,0.637923
67370,868,51,0.588219
67371,868,51,0.570147
67372,868,51,0.577979
67373,868,51,0.572205
67374,868,51,0.597452
67375,868,51,0.591783
67376,868,51,0.566405
67377,868,51,0.521690
67378,868,51,0.517408
67379,868,51,0.497373
67380,868,51,0.510504
67381,868,50,0.502543
67382,868,51,0.532241
67383,868,51,0.506400
67384,868,51,0.564748
67385,868,50,0.560688
67386,868,50,0.538238
67387,868,50,0.602283
67388,868,51,0.593195
67389,868,50,0.587955
67390,868,50,0.610343
67391,868,50,0.587804
67392,868,50,0.591044
67393,868,50,0.541793
67394,868,50,0.554968
67395,868,50,0.527842
67396,868,50,0.511886
67397,868,50,0.502539
67398,868,50,0.494033
67399,868,51,0.560178
67400,868,50,0.501329
67401,868,50,0.492693
67402,868,50,0.509388
67403,868,50,0.527694
67404,868,50,0.536642
67405,868,50,0.496381
67406,868,50,0.483826
67407,868,50,0.463608
67408,868,50,0.467884
67409,868,50,0.470816
67410,868,50,0.433059
67411,868,50,0.459731
67412,868,50,0.423351
67413,868,51,0.422717
67414,868,51,0.408504
67415,868,51,0.395124
67416,868,51,0.385934
67417,868,51,0.406931
67418,868,51,0.410178
67419,868,51,0.372343
67420,868,51,0.395976
67421,868,51,0.422203
67422,868,51,0.439651
67423,868,51,0.456668
67424,868,51,0.496919
67425,868,51,0.426535
67426,868,51,0.439535
67427,868,51,0.439977
67428,868,51,0.452227
67429,868,50,0.410837
67430,868,51,0.424202
67431,868,51,0.403661
67432,868,51,0.430437
67433,868,51,0.427845
67434,868,51,0.441690
67435,868,51,0.458558
67436,868,51,0.448367
67437,868,51,0.435044
67438,868,51,0.452813
67439,868,51,0.483868
67440,868,51,0.439809
67441,867,51,0.462890
67442,868,51,0.449001
67443,867,51,0.445446
67444,868,51,0.459463
67445,868,51,0.445536
67446,868,51,0.450423
67447,868,51,0.433635
67448,868,51,0.427325
67449,868,51,0.484908
67450,868,51,0.462771
67451,868,51,0.492125
67452,868,51,0.503049
67453,867,51,0.519942
67454,867,51,0.537860
67455,867,51,0.597006
67456,867,51,0.592430
67457,867,51,0.543825
67458,867,51,0.561043
67459,867,51,0.577505
67460,867,51,0.602162
67461,867,51,0.574570
67462,867,51,0.579254
67463,867,51,0.572299
67464,867,51,0.571701
67465,867,51,0.549397
67466,867,51,0.547024
67467,867,51,0.525768
67468,867,51,0.533460
67469,867,51,0.544673
67470,867,51,0.556556
67471,867,51,0.586953
67472,867,51,0.592698
67473,867,51,0.547270
67474,867,51,0.541114
67475,867,51,0.544347
67476,867,51,0.556086
67477,867,51,0.560137
67478,867,51,0.567000
67479,867,51,0.563886
67480,867,51,0.578252
67481,867,51,0.599563
67482,868,51,0.372032
67483,868,51,0.403784
67484,,,
67485,868,51,0.463711
67486,868,51,0.475348
67487,868,50,0.418541
67488,868,50,0.388894
67489,868,52,0.409034
67490,868,52,0.458316
67491,868,51,0.446324
67492,,,
67493,,,
67494,,,
67495,,,
67496,,,
67497,,,
67498,,,
67499,,,
67500,,,
67501,,,
67502,,,
67503,,,
67504,,,
67505,,,
67506,,,
67507,,,
67508,,,
67509,,,
67510,868,51,0.364781
67511,,,
67512,868,52,0.373580
67513,868,51,0.386112
67514,868,51,0.402818
67515,868,51,0.416013
67516,868,51,0.374951
67517,868,51,0.381576
67518,868,52,0.372786
67519,868,52,0.376788
67520,868,52,0.358971
67521,868,52,0.351417
67522,868,52,0.373216
67523,868,52,0.375510
67524,868,52,0.363237
67525,868,52,0.367604
67526,868,51,0.390038
67527,868,51,0.374000
67528,868,51,0.362515
67529,,,
67530,868,51,0.364680
67531,868,51,0.376269
67532,868,51,0.394213
67533,868,51,0.396262
67534,868,51,0.392887
67535,868,51,0.414336
67536,868,51,0.413851
67537,868,51,0.386967
67538,868,51,0.377472
67539,868,51,0.365252
67540,868,51,0.362360
67541,868,51,0.367145
67542,868,51,0.371320
67543,,,
67544,,,
67545,,,
67546,868,51,0.364753
67547,868,50,0.425863
67548,868,50,0.416427
67549,868,51,0.444657
67550,868,51,0.432433
67551,868,51,0.413364
67552,868,51,0.366716
67553,,,
67554,867,51,0.393920
67555,868,51,0.386575
67556,868,51,0.388805
67557,868,51,0.396901
67558,868,51,0.380189
67559,868,51,0.385977
67560,867,51,0.376473
67561,867,51,0.376892
67562,867,51,0.379294
67563,868,50,0.384275
67564,868,50,0.389811
67565,867,50,0.384938
67566,867,51,0.367689
67567,867,50,0.367233
67568,868,50,0.357719
67569,,,
67570,,,
67571,,,
67572,,,
67573,,,
67574,,,
67575,,,
67576,,,
67577,,,
67578,,,
67579,,,
67580,,,
67581,,,
67582,868,51,0.378998
67583,868,51,0.375845
67584,868,51,0.360557
67585,868,51,0.355978
67586,868,51,0.362546
67587,868,51,0.355007
67588,868,51,0.372641
67589,868,51,0.364549
67590,868,51,0.374883
67591,868,51,0.358353
67592,868,51,0.367040
67593,868,51,0.354590
67594,868,51,0.385055
67595,868,51,0.358277
67596,868,51,0.385017
67597,868,51,0.358578
67598,868,51,0.386668
67599,868,51,0.368104
67600,868,51,0.376481
67601,868,51,0.382820
67602,868,51,0.380609
67603,868,51,0.363121
67604,868,51,0.388503
67605,868,51,0.434656
67606,868,51,0.378687
67607,,,
67608,,,
67609,,,
67610,,,
67611,,,
67612,,,
67613,,,
67614,,,
67615,,,
67616,,,
67617,,,
67618,,,
67619,,,
67620,,,
67621,,,
67622,,,
67623,,,
67624,,,
67625,1258,572,0.997408
67626,1258,572,0.997443
67627,1258,572,0.997592
67628,1258,572,0.997645
67629,1258,572,0.997437
67630,1258,570,0.997453
67631,1259,570,0.996849
67632,1259,568,0.997935
67633,1259,568,0.997974
67634,1259,566,0.998489
67635,1259,564,0.998206
67636,1259,565,0.998213
67637,1259,564,0.997787
67638,1259,564,0.997348
67639,1260,564,0.996491
67640,1260,564,0.996728
67641,1260,566,0.996276
67642,1261,566,0.995078
67643,1262,566,0.992024
67644,,,
67645,1266,381,0.602161
67646,1268,332,0.898287
67647,1268,332,0.894167
67648,1268,332,0.895310
67649,1268,333,0.889437
67650,1268,332,0.900430
67651,1268,332,0.898658
67652,1268,332,0.897806
67653,1268,332,0.889738
67654,1268,332,0.888254
67655,1268,332,0.889423
67656,1268,332,0.888435
67657,1269,332,0.887192
67658,1269,332,0.893814
67659,1268,332,0.901323
67660,1268,332,0.905137
67661,1268,332,0.902702
67662,1268,332,0.900738
67663,1268,332,0.903517
67664,1269,332,0.898414
67665,,,
67666,,,
67667,,,
67668,,,
67669,,,
67670,,,
67671,,,
67672,,,
67673,,,
67674,,,
67675,,,
67676,,,
67677,,,
67678,,,
67679,,,
67680,,,
67681,,,
67682,,,
67683,868,51,0.421029
67684,868,51,0.422309
67685,868,51,0.411880
67686,868,51,0.404381
67687,868,51,0.406815
67688,868,51,0.407957
67689,868,51,0.391001
67690,868,51,0.351745
67691,,,
67692,868,51,0.422368
67693,868,51,0.428507
67694,868,51,0.409125
67695,868,51,0.438545
67696,868,51,0.435458
67697,868,51,0.428406
67698,868,51,0.413333
67699,868,51,0.432183
67700,868,51,0.471585
67701,868,51,0.453132
67702,868,51,0.427126
67703,868,51,0.414075
67704,868,51,0.444606
67705,868,51,0.451057
67706,868,51,0.444904
67707,868,51,0.464993
67708,868,51,0.455444
67709,868,51,0.470676
67710,868,51,0.473793
67711,868,51,0.472593
67712,868,51,0.476712
67713,868,51,0.465367
67714,868,51,0.458621
67715,868,51,0.420022
67716,868,51,0.399519
67717,868,51,0.407590
67718,868,51,0.457015
67719,868,51,0.447668
67720,868,51,0.470572
67721,868,51,0.443691
67722,868,51,0.479422
67723,868,51,0.485095
67724,868,51,0.496014
67725,868,51,0.507275
67726,868,52,0.550656
67727,868,51,0.490218
67728,868,52,0.468255
67729,868,52,0.468884
67730,868,52,0.451472
67731,868,52,0.442899
67732,868,52,0.450777
67733,868,52,0.408310
67734,868,52,0.426111
67735,868,51,0.408550
67736,868,51,0.401866
67737,868,51,0.405108
67738,868,51,0.399628
67739,868,51,0.400984
67740,868,51,0.398950
67741,868,51,0.396265
67742,868,51,0.410471
67743,868,51,0.411047
67744,868,51,0.450064
67745,868,51,0.443668
67746,868,51,0.442688
67747,868,51,0.443763
67748,868,51,0.446168
67749,868,51,0.446199
67750,868,51,0.450909
67751,868,51,0.456860
67752,868,51,0.456951
67753,868,51,0.450074
67754,868,51,0.450273
67755,868,52,0.540950
67756,868,52,0.447258
67757,868,51,0.418088
67758,868,51,0.421239
67759,868,51,0.386562
67760,868,51,0.454859
67761,868,51,0.446801
67762,868,51,0.437948
67763,868,50,0.414745
67764,868,50,0.386207
67765,868,50,0.401197
67766,868,50,0.401432
67767,868,51,0.439686
67768,868,51,0.453882
67769,868,51,0.477945
67770,868,51,0.498397
67771,868,52,0.513684
67772,868,51,0.540996
67773,868,51,0.590769
67774,868,51,0.595109
67775,868,50,0.607315
67776,868,50,0.608423
67777,868,50,0.584201
67778,868,50,0.581654
67779,868,50,0.574183
67780,868,51,0.580515
67781,868,51,0.565429
67782,868,51,0.580192
67783,868,51,0.545746
67784,868,51,0.573894
67785,868,51,0.549681
67786,868,51,0.559452
67787,,,
67788,868,50,0.389705
67789,868,50,0.365114
67790,868,50,0.444765
67791,868,50,0.400665
67792,868,51,0.425905
67793,868,51,0.424064
67794,868,51,0.407302
67795,868,51,0.402017
67796,868,51,0.396771
67797,868,51,0.382340
67798,868,51,0.387689
67799,868,51,0.408002
67800,868,50,0.371503
67801,868,50,0.350776
67802,868,50,0.351619
67803,868,50,0.383546
67804,868,50,0.401413
67805,868,50,0.386488
67806,868,50,0.389119
67807,868,51,0.411944
67808,868,50,0.368970
67809,868,50,0.379241
67810,868,51,0.371963
67811,868,50,0.360635
67812,,,
67813,,,
67814,868,50,0.354712
67815,868,50,0.362299
67816,868,50,0.361655
67817,868,50,0.371374
67818,868,50,0.369099
67819,868,50,0.370351
67820,868,51,0.376657
67821,868,51,0.377319
67822,868,51,0.392234
67823,868,51,0.395541
67824,868,51,0.419968
67825,868,51,0.400471
67826,868,51,0.410641
67827,868,51,0.388552
67828,868,51,0.385187
67829,868,51,0.413773
67830,868,51,0.430541
67831,868,51,0.446924
67832,868,51,0.460954
67833,868,51,0.482798
67834,868,51,0.483502
67835,868,50,0.459884
67836,868,50,0.457596
67837,868,50,0.477182
67838,868,50,0.484222
67839,868,50,0.512578
67840,868,50,0.510534
67841,868,50,0.491168
67842,868,50,0.482510
67843,868,50,0.487356
67844,868,50,0.489596
67845,868,50,0.474185
67846,868,50,0.485143
67847,868,50,0.483955
67848,,,
67849,,,
67850,,,
67851,868,50,0.395038
67852,868,50,0.380585
67853,868,50,0.398244
67854,868,50,0.461385
67855,868,50,0.442573
67856,868,50,0.433637
67857,868,50,0.480814
67858,868,50,0.493093
67859,868,50,0.531141
67860,868,50,0.494136
67861,868,50,0.487493
67862,868,50,0.489332
67863,868,50,0.501865
